fkey|symbol|name|board|stock_code|52_week_high|52_week_low|open|high|low|last|chg|chg_pct|Vol_00|buy_Vol_00|sell_Vol_00|update|logdate
7|PRG-WA|PRG HOLDINGS BERHAD-WARRANTS 2014/2019|Main|7168WA|0.6|0.315|0.350|0.355|0.335|0.355|-0.005|-1.39|0.340 / 380|0.340 / 380|0.340 / 380|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|PRLEXUS|PROLEXUS BHD|Main|8966|0.85|0.5|0.595|0.595|0.575|0.58|-0.02|-3.33|0.575 / 24|0.575 / 24|0.575 / 24|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|PRLEXUS-WA|PROLEXUS BERHAD - WARRANTS 2016/2021|Main|8966WA|0.28|0.075|0.085|0.090|0.085|0.09|0.0|0.0|0.085 / 772|0.085 / 772|0.085 / 772|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|PTRANS|PERAK TRANSIT BERHAD|Main|0186|0.315|0.22|0.250|0.250|0.240|0.245|-0.005|-2.0|0.240 / 53710|0.240 / 53710|0.240 / 53710|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|PTRANS-WA|PERAK TRANSIT BERHAD - WARRANTS A 2017/2020|Main|0186WA|0.18|0.045|0.070|0.070|0.060|0.065|-0.005|-7.14|0.060 / 44337|0.060 / 44337|0.060 / 44337|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|PWF|PWF CONSOLIDATED BERHAD|Main|7134|1.05|0.7|0.855|0.920|0.850|0.89|-0.005|-0.56|0.890 / 1|0.890 / 1|0.890 / 1|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|PWF-WA|PWF CONSOLIDATED BERHAD - WARRANTS 16/21|Main|7134WA|0.535|0.12|0.330|0.390|0.330|0.39|0.1|34.48|0.330 / 300|0.330 / 300|0.330 / 300|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|PWROOT|POWER ROOT BERHAD|Main|7237|1.95|1.15|1.470|1.470|1.450|1.45|-0.03|-2.03|1.450 / 143|1.450 / 143|1.450 / 143|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|PWROOT-WA|POWER ROOT BERHAD - WARRANTS 2018/2023|Main|7237WA|0.55|0.21|0.295|0.305|0.295|0.305|0.0|0.0|0.300 / 100|0.300 / 100|0.300 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|QL|QL RESOURCES BHD|Main|7084|7.63|4.28|6.880|6.990|6.850|6.98|0.08|1.16|6.910 / 2|6.910 / 2|6.910 / 2|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|REX|REX INDUSTRY BHD|Main|9946|0.58|0.34|-|-|-|0.415|0.0|0.0|0.365 / 155|0.365 / 155|0.365 / 155|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|RGB|RGB INTERNATIONAL BHD|Main|0037|0.305|0.18|0.245|0.245|0.235|0.24|0.0|0.0|0.240 / 5730|0.240 / 5730|0.240 / 5730|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|RHONEMA|RHONE MA HOLDINGS BERHAD|Main|5278|1.0|0.7|0.770|0.770|0.735|0.735|0.0|0.0|0.735 / 42|0.735 / 42|0.735 / 42|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SALUTE|SALUTICA BERHAD|Main|0183|0.865|0.35|0.420|0.420|0.410|0.41|-0.01|-2.38|0.410 / 505|0.410 / 505|0.410 / 505|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SANBUMI|SANBUMI HOLDINGS BHD|Main|9113|0.445|0.115|0.335|0.345|0.335|0.34|0.0|0.0|0.340 / 2884|0.340 / 2884|0.340 / 2884|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SAUDEE|SAUDEE GROUP BERHAD|Main|5157|0.475|0.28|0.310|0.310|0.310|0.31|0.0|0.0|0.310 / 500|0.310 / 500|0.310 / 500|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SAUDEE-WA|SAUDEE GROUP BERHAD - WARRANTS 2016/2021|Main|5157WA|0.235|0.09|-|-|-|0.115|0.0|0.0|0.115 / 100|0.115 / 100|0.115 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SEG|SEG INTERNATIONAL BHD|Main|9792|0.68|0.605|-|-|-|0.64|0.0|0.0|0.635 / 450|0.635 / 450|0.635 / 450|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SEM|7-ELEVEN MALAYSIA HOLDINGS BERHAD|Main|5250|1.57|1.25|1.450|1.450|1.440|1.45|0.0|0.0|1.440 / 89|1.440 / 89|1.440 / 89|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SERNKOU|SERN KOU RESOURCES BHD|Main|7180|1.69|0.48|0.560|0.560|0.540|0.555|0.0|0.0|0.535 / 300|0.535 / 300|0.535 / 300|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SERNKOU-WA|SERN KOU RESOURCES BERHAD - WARRANTS 2018/2023|Main|7180WA|0.35|0.17|0.280|0.290|0.250|0.25|-0.02|-7.41|0.245 / 100|0.245 / 100|0.245 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SHANG|SHANGRI-LA HOTELS (M) BHD|Main|5517|6.5|4.7|5.560|5.610|5.560|5.6|0.0|0.0|5.570 / 20|5.570 / 20|5.570 / 20|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SHH|SHH RESOURCES HOLDINGS BHD|Main|7412|1.18|0.47|-|-|-|0.5|0.0|0.0|0.495 / 50|0.495 / 50|0.495 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SIGN|SIGNATURE INTERNATIONAL BHD|Main|7246|0.675|0.315|0.350|0.355|0.350|0.355|-0.005|-1.39|0.355 / 187|0.355 / 187|0.355 / 187|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SIGN-WA|SIGNATURE INTERNATIONAL BERHAD - WARRANTS 2016/2021|Main|7246WA|0.175|0.05|0.060|0.060|0.060|0.06|-0.005|-7.69|0.060 / 195|0.060 / 195|0.060 / 195|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SIME|SIME DARBY BHD|Main|4197|2.93|2.04|2.290|2.310|2.240|2.28|-0.01|-0.44|2.260 / 601|2.260 / 601|2.260 / 601|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SINOTOP|SINOTOP HOLDINGS BERHAD|Main|8532|0.6|0.2|0.285|0.300|0.285|0.3|0.0|0.0|0.285 / 1045|0.285 / 1045|0.285 / 1045|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SMCAP|SINMAH CAPITAL BERHAD|Main|9776|0.6|0.105|0.185|0.190|0.175|0.18|-0.005|-2.7|0.180 / 5746|0.180 / 5746|0.180 / 5746|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SMCAP-WC|SINMAH CAPITAL BERHAD - WARRANTS 2018/2023|Main|9776WC|0.145|0.05|0.090|0.090|0.090|0.09|0.0|0.0|0.085 / 2150|0.085 / 2150|0.085 / 2150|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SNC|SAND NISKO CAPITAL BERHAD|Main|7943|0.32|0.225|-|-|-|0.28|0.0|0.0|0.260 / 20|0.260 / 20|0.260 / 20|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SOLID|SOLID AUTOMOTIVE BHD|Main|5242|0.37|0.29|-|-|-|0.305|0.0|0.0|0.295 / 100|0.295 / 100|0.295 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SOLID-WA|SOLID AUTOMOTIVE BERHAD - WARRANTS 2015/2020|Main|5242WA|0.2|0.075|-|-|-|0.11|0.0|0.0|0.085 / 200|0.085 / 200|0.085 / 200|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SPRITZER|SPRITZER BHD|Main|7103|2.46|2.0|2.140|2.180|2.140|2.18|0.04|1.87|2.120 / 40|2.120 / 40|2.120 / 40|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SUIWAH|SUIWAH CORPORATION BHD|Main|9865|2.83|1.92|2.670|2.680|2.670|2.67|-0.01|-0.37|2.670 / 120|2.670 / 120|2.670 / 120|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SWSCAP|SWS CAPITAL BERHAD|Main|7186|1.24|0.59|0.665|0.700|0.665|0.7|0.035|5.26|0.680 / 200|0.680 / 200|0.680 / 200|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SWSCAP-WB|SWS CAPITAL BERHAD - WARRANTS 2018/2023|Main|7186WB|0.23|0.065|-|-|-|0.075|0.0|0.0|0.075 / 249|0.075 / 249|0.075 / 249|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SYF|SYF RESOURCES BHD|Main|7082|0.38|0.21|0.230|0.230|0.225|0.225|-0.005|-2.17|0.230 / 50|0.230 / 50|0.230 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|SYF-WB|SYF RESOURCES BERHAD-WARRANTS 2014/2019|Main|7082WB|0.08|0.01|0.015|0.015|0.015|0.015|0.0|0.0|0.015 / 8457|0.015 / 8457|0.015 / 8457|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|TAFI|TAFI INDUSTRIES BHD|Main|7211|0.42|0.28|-|-|-|0.29|0.0|0.0|0.265 / 100|0.265 / 100|0.265 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|TCHONG|TAN CHONG MOTOR HOLDINGS BHD|Main|4405|1.91|1.33|1.420|1.440|1.420|1.44|-0.01|-0.69|1.420 / 490|1.420 / 490|1.420 / 490|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|TECGUAN|TECK GUAN PERDANA BHD|Main|7439|1.26|0.695|-|-|-|0.82|0.0|0.0|0.795 / 30|0.795 / 30|0.795 / 30|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|TEKSENG|TEK SENG HOLDINGS BHD|Main|7200|0.43|0.22|0.250|0.255|0.250|0.25|-0.005|-1.96|0.250 / 322|0.250 / 322|0.250 / 322|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|TEKSENG-WA|TEK SENG HOLDINGS BERHAD - WARRANTS 2015/2020|Main|7200WA|0.255|0.065|-|-|-|0.07|0.0|0.0|0.065 / 1500|0.065 / 1500|0.065 / 1500|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|TEOSENG|TEO SENG CAPITAL BHD|Main|7252|1.34|0.735|1.240|1.340|1.240|1.32|0.08|6.45|1.310 / 414|1.310 / 414|1.310 / 414|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|TEOSENG-WA|TEO SENG CAPITAL BERHAD - Warrants 2015/2020|Main|7252WA|0.375|0.1|0.315|0.355|0.315|0.345|0.02|6.15|0.345 / 202|0.345 / 202|0.345 / 202|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|TGL|TEO GUAN LEE CORPORATION BHD|Main|9369|1.16|0.88|-|-|-|0.96|0.0|0.0|0.950 / 20|0.950 / 20|0.950 / 20|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|TOMEI|TOMEI CONSOLIDATED BHD|Main|7230|0.705|0.475|0.550|0.570|0.545|0.57|0.01|1.79|0.550 / 520|0.550 / 520|0.550 / 520|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|TPC|TPC PLUS BHD|Main|7176|0.455|0.3|0.420|0.455|0.420|0.445|0.01|2.3|0.450 / 100|0.450 / 100|0.450 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|TPC-WA|TPC PLUS BERHAD - WARRANTS A 2016/2021|Main|7176WA|0.27|0.11|0.220|0.240|0.220|0.24|0.02|9.09|0.200 / 200|0.200 / 200|0.200 / 200|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|UMW|UMW HOLDINGS BHD|Main|4588|6.95|4.2|5.920|5.930|5.830|5.88|0.01|0.17|5.850 / 3593|5.850 / 3593|5.850 / 3593|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|UPA|UPA CORPORATION BHD|Main|7757|2.56|2.05|2.130|2.140|2.130|2.14|0.01|0.47|2.130 / 70|2.130 / 70|2.130 / 70|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|VERTICE|VERTICE BERHAD|Main|7240|1.13|0.75|-|-|-|0.9|0.0|0.0|0.875 / 48|0.875 / 48|0.875 / 48|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|VERTICE-WA|VERTICE BERHAD - WARRANTS A 2014/2024|Main|7240WA|0.76|0.43|-|-|-|0.515|0.0|0.0|0.475 / 50|0.475 / 50|0.475 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|WANGZNG|WANG-ZHENG BHD|Main|7203|1.69|0.995|1.130|1.200|1.130|1.2|0.03|2.56|1.130 / 30|1.130 / 30|1.130 / 30|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|WARISAN|WARISAN TC HOLDINGS BHD|Main|5016|2.35|2.0|2.100|2.180|2.100|2.18|0.0|0.0|2.180 / 230|2.180 / 230|2.180 / 230|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|XDL|XIDELANG HOLDINGS LTD|Main|5156|0.21|0.095|0.115|0.120|0.115|0.12|0.005|4.35|0.115 / 93344|0.115 / 93344|0.115 / 93344|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|XDL-WD|XIDELANG HOLDINGS LTD - WARRANTS 2019/2022|Main|5156WD|0.03|0.015|0.020|0.020|0.020|0.02|0.0|0.0|0.020 / 22631|0.020 / 22631|0.020 / 22631|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|XIANLNG|XIAN LENG HOLDINGS BHD|Main|7121|0.615|0.4|-|-|-|0.465|0.0|0.0|0.435 / 100|0.435 / 100|0.435 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|XINQUAN|XINGQUAN INT SPORTS HLDG LTD|Main|5155|0.0|0.0|-|-|-|0.055|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|XINQUAN-WA|XINGQUAN INT SPORTS HLDG LTD-WARRANT 14/19|Main|5155WA|0.0|0.0|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|XINQUAN-WB|XINGQUAN INTERNATIONAL SPORTS HOLDINGS LIMITED-WARRANTS 2016/2021|Main|5155WB|0.0|0.0|-|-|-|0.015|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|YEELEE|YEE LEE CORPORATION BHD|Main|5584|2.36|1.8|1.860|1.860|1.840|1.85|-0.03|-1.6|1.860 / 10|1.860 / 10|1.860 / 10|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|YOCB|YOONG ONN CORPORATION BERHAD|Main|5159|1.31|0.95|1.060|1.070|1.060|1.07|0.0|0.0|1.060 / 164|1.060 / 164|1.060 / 164|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
7|ZHULIAN|ZHULIAN CORPORATION BHD|Main|5131|1.73|1.2|1.350|1.360|1.350|1.36|-0.01|-0.73|1.350 / 261|1.350 / 261|1.350 / 261|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|ADVCON|ADVANCECON HOLDINGS BERHAD|Main|5281|0.775|0.25|0.355|0.355|0.350|0.355|0.0|0.0|0.350 / 650|0.350 / 650|0.350 / 650|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|AZRB|AHMAD ZAKI RESOURCES BHD|Main|7078|0.885|0.28|0.415|0.420|0.400|0.41|-0.015|-3.53|0.410 / 6|0.410 / 6|0.410 / 6|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|AZRB-WA|AHMAD ZAKI RESOURCES BERHAD- WA 14/24|Main|7078WA|0.395|0.085|0.195|0.195|0.195|0.195|-0.005|-2.5|0.195 / 758|0.195 / 758|0.195 / 758|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|BENALEC|BENALEC HOLDINGS BERHAD|Main|5190|0.405|0.155|0.220|0.220|0.210|0.22|0.005|2.33|0.215 / 66|0.215 / 66|0.215 / 66|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|BPURI|BINA PURI HOLDINGS BHD|Main|5932|0.385|0.165|0.195|0.200|0.190|0.195|-0.005|-2.5|0.190 / 45639|0.190 / 45639|0.190 / 45639|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|BREM|BREM HOLDINGS BHD|Main|8761|0.98|0.735|0.755|0.755|0.755|0.755|0.0|0.0|0.750 / 1100|0.750 / 1100|0.750 / 1100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|CRESBLD|CREST BUILDER HOLDINGS BHD|Main|8591|1.1|0.79|0.980|0.985|0.975|0.98|-0.01|-1.01|0.980 / 450|0.980 / 450|0.980 / 450|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|DKLS|DKLS INDUSTRIES BHD|Main|7528|1.86|1.56|1.700|1.700|1.700|1.7|0.0|0.0|1.670 / 1|1.670 / 1|1.670 / 1|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|ECONBHD|ECONPILE HOLDINGS BHD|Main|5253|1.25|0.36|0.535|0.565|0.515|0.55|0.015|2.8|0.550 / 456|0.550 / 456|0.550 / 456|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|ECONBHD-WA|ECONPILE HOLDINGS BERHAD - WARRANTS A 2018/2023|Main|5253WA|0.305|0.07|0.135|0.140|0.125|0.14|0.005|3.7|0.135 / 100|0.135 / 100|0.135 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|EKOVEST|EKOVEST BHD|Main|8877|1.04|0.42|0.595|0.630|0.595|0.6|0.005|0.84|0.600 / 1081|0.600 / 1081|0.600 / 1081|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|EKOVEST-WB|EKOVEST BHD-WARRANTS B 14/19|Main|8877WB|0.66|0.045|0.110|0.130|0.110|0.12|0.005|4.35|0.115 / 250|0.115 / 250|0.115 / 250|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|FAJAR|FAJARBARU BUILDER GRP BHD|Main|7047|0.83|0.3|0.400|0.410|0.400|0.4|-0.015|-3.61|0.400 / 2423|0.400 / 2423|0.400 / 2423|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|FAJAR-WB|FAJARBARU BUILDER GROUP BERHAD - WARRANTS B 14/19|Main|7047WB|0.455|0.03|0.050|0.050|0.040|0.045|-0.005|-10.0|0.040 / 845|0.040 / 845|0.040 / 845|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|GADANG|GADANG HOLDINGS BHD|Main|9261|1.1|0.475|0.645|0.650|0.635|0.635|-0.015|-2.31|0.635 / 1625|0.635 / 1625|0.635 / 1625|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|GADANG-WB|GADANG HOLDINGS BHD - WARRANTS 2016 / 2021|Main|9261WB|0.405|0.075|0.150|0.150|0.140|0.15|-0.005|-3.23|0.145 / 380|0.145 / 380|0.145 / 380|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|GAMUDA|GAMUDA BHD|Main|5398|5.24|2.0|3.100|3.100|3.020|3.04|-0.07|-2.25|3.040 / 345|3.040 / 345|3.040 / 345|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|GAMUDA-WE|GAMUDA BERHAD-WARRANTS E|Main|5398WE|1.25|0.125|0.285|0.285|0.270|0.275|-0.01|-3.51|0.270 / 2879|0.270 / 2879|0.270 / 2879|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|GBGAQRS|GABUNGAN AQRS BERHAD|Main|5226|1.98|0.615|1.150|1.180|1.120|1.15|0.02|1.77|1.150 / 10|1.150 / 10|1.150 / 10|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|GBGAQRS-WB|GABUNGAN AQRS BERHAD-WARRANTS B|Main|5226WB|0.41|0.135|0.285|0.300|0.275|0.295|0.015|5.36|0.295 / 4248|0.295 / 4248|0.295 / 4248|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|GKENT|GEORGE KENT (M) BHD|Main|3204|4.47|0.755|1.190|1.200|1.160|1.17|-0.01|-0.85|1.170 / 1717|1.170 / 1717|1.170 / 1717|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|HOHUP|HO HUP CONSTRUCTION COMPANY|Main|5169|0.555|0.28|0.380|0.415|0.380|0.4|0.025|6.67|0.395 / 280|0.395 / 280|0.395 / 280|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|HSL|HOCK SENG LEE BHD|Main|6238|1.65|1.29|1.510|1.570|1.500|1.55|0.03|1.97|1.520 / 50|1.520 / 50|1.520 / 50|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|IJM|IJM CORPORATION BHD|Main|3336|2.98|1.39|1.980|1.990|1.900|1.99|0.0|0.0|1.960 / 120|1.960 / 120|1.960 / 120|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|IKHMAS|IKHMAS JAYA GROUP BERHAD|Main|5268|0.535|0.09|0.185|0.185|0.170|0.175|-0.005|-2.78|0.170 / 7905|0.170 / 7905|0.170 / 7905|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|INTA|INTA BINA GROUP BERHAD|Main|0192|0.42|0.25|0.285|0.295|0.285|0.29|0.005|1.75|0.290 / 2082|0.290 / 2082|0.290 / 2082|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|IREKA|IREKA CORPORATION BHD|Main|8834|0.7|0.46|-|-|-|0.57|0.0|0.0|0.520 / 779|0.520 / 779|0.520 / 779|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|IREKA-WB|IREKA CORPORATION BERHAD-WB 14/19|Main|8834WB|0.155|0.005|0.005|0.005|0.005|0.005|0.0|0.0|0.005 / 5250|0.005 / 5250|0.005 / 5250|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|JAKS|JAKS RESOURCES BERHAD|Main|4723|1.78|0.405|0.630|0.655|0.620|0.635|0.0|0.0|0.635 / 3204|0.635 / 3204|0.635 / 3204|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|JAKS-WB|JAKS RESOURCES BERHAD-WARRANTS B|Main|4723WB|0.355|0.15|0.330|0.340|0.320|0.325|-0.005|-1.52|0.320 / 1215|0.320 / 1215|0.320 / 1215|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|KERJAYA|KERJAYA PROSPEK GROUP BERHAD|Main|7161|3.96|0.99|1.350|1.350|1.290|1.32|-0.03|-2.22|1.310 / 10|1.310 / 10|1.310 / 10|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|KERJAYA-WB|KERJAYA PROSPEK GROUP BERHAD - WARRANTS B 2018/2023|Main|7161WB|0.46|0.14|0.225|0.225|0.225|0.225|-0.02|-8.16|0.215 / 200|0.215 / 200|0.215 / 200|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|KIMLUN|KIMLUN CORPORATION BERHAD|Main|5171|2.2|1.0|1.260|1.290|1.240|1.29|0.02|1.57|1.290 / 1|1.290 / 1|1.290 / 1|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|KIMLUN-WA|KIMLUN CORPORATION BERHAD -WA 14/24|Main|5171WA|0.64|0.21|0.310|0.310|0.310|0.31|-0.015|-4.62|0.310 / 20|0.310 / 20|0.310 / 20|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|LEBTECH|LEBTECH BERHAD|Main|9628|1.22|0.75|-|-|-|0.86|0.0|0.0|0.860 / 10|0.860 / 10|0.860 / 10|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|MELATI|MELATI EHSAN HOLDINGS BHD|Main|5129|0.76|0.435|0.480|0.500|0.480|0.5|0.0|0.0|0.465 / 30|0.465 / 30|0.465 / 30|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|MERCURY|MERCURY INDUSTRIES BHD|Main|8192|1.83|0.88|0.880|0.880|0.880|0.88|0.0|0.0|0.865 / 20|0.865 / 20|0.865 / 20|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|MERGE|MERGE ENERGY BHD|Main|5006|0.905|0.24|0.880|0.885|0.880|0.885|0.005|0.57|0.880 / 500|0.880 / 500|0.880 / 500|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|MGB|MGB BERHAD|Main|7595|1.72|0.665|0.720|0.720|0.710|0.71|-0.01|-1.39|0.700 / 30|0.700 / 30|0.700 / 30|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|MGB-WA|MGB BHD - WARRANTS A 2014/2019|Main|7595WA|1.17|0.18|0.200|0.200|0.200|0.2|-0.065|-24.53|0.180 / 300|0.180 / 300|0.180 / 300|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|MITRA|MITRAJAYA HOLDINGS BHD|Main|9571|0.935|0.225|0.345|0.345|0.335|0.335|-0.005|-1.47|0.335 / 901|0.335 / 901|0.335 / 901|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|MITRA-WD|MITRAJAYA HOLDINGS BERHAD-WARRANTS D 15/20|Main|9571WD|0.275|0.015|0.040|0.040|0.040|0.04|0.0|0.0|0.035 / 300|0.035 / 300|0.035 / 300|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|MITRA-WE|MITRAJAYA HOLDINGS BERHAD - WARRANTS E 2018/2023|Main|9571WE|0.21|0.05|0.080|0.085|0.080|0.085|0.015|21.43|0.080 / 1802|0.080 / 1802|0.080 / 1802|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|MTDACPI|MTD ACPI ENGINEERING BHD|Main|5924|0.28|0.115|0.170|0.175|0.170|0.17|0.005|3.03|0.165 / 5|0.165 / 5|0.165 / 5|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|MUDAJYA|MUDAJAYA GROUP BHD|Main|5085|0.895|0.265|0.355|0.355|0.340|0.34|-0.01|-2.86|0.340 / 1109|0.340 / 1109|0.340 / 1109|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|MUHIBAH|MUHIBBAH ENGINEERING (M) BHD|Main|5703|3.2|2.51|3.020|3.020|2.980|3.0|0.0|0.0|2.980 / 20|2.980 / 20|2.980 / 20|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|OCR|OCR GROUP BERHAD|Main|7071|0.55|0.25|0.260|0.265|0.250|0.255|-0.01|-3.77|0.250 / 2056|0.250 / 2056|0.250 / 2056|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|OCR-PA|OCR GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARE 2016/2021|Main|7071PA|0.13|0.02|0.030|0.030|0.030|0.03|0.005|20.0|0.025 / 32030|0.025 / 32030|0.025 / 32030|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|OCR-WC|OCR GROUP BERHAD - WARRANTS 2016/2021|Main|7071WC|0.14|0.025|0.035|0.040|0.030|0.03|-0.01|-25.0|0.025 / 4500|0.025 / 4500|0.025 / 4500|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
8|OCR-WD|OCR GROUP BERHAD - WARRANTS 2019/2022|Main|7071WD|0.11|0.0|0.110|0.110|0.065|0.075|0.03|66.67|0.070 / 1518|0.070 / 1518|0.070 / 1518|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
